character,line
PEPPER,"You want to see him?  Fine.  See what you’ve done to him. Tony lies in bed, tethered to all sorts of medical equipment. Rhodey enters, stunned at Tony’s state.  Pulls up a chair and sits.  Tony drifts in and out of consciousness. "
RHODEY,Look at you...what were you thinking? 
TONY,Weapons I built are being used to kill innocent people.  Can’t let that happen anymore. 
RHODEY,You can’t go around and blow up stuff every time you see something you don’t like on TV. 
TONY,Yes I can. 
RHODEY,"You got lucky, next time they’ll blow you to pieces. "
TONY,"Next time, maybe I won’t play defense. Rhodey, floored, gets to his feet.  Paces. "
RHODEY,"Does Pepper know about this? He nods, his eyes starting to flicker. "
RHODEY,You’ve put me in a tough spot here. What am I supposed to do? 
TONY,That’s up to you.  I’ve made my choice -- I’m not going to sit on the sidelines anymore -- I’m going to fight for what’s right. 
RHODEY,Don’t you get it?  It’s not up to us to decide. 
TONY,"That’s where you’re wrong... He drifts into unconsciousness. Windowless and full of pipes.  The Mark I armor, dissected into its pieces, hovers mid air, suspended by wires. Elite Engineers from the Stark empire are hard at work, milling and machining armored parts.  Obadiah walks among them. "
OBADIAH,"Civilization, gentlemen, has been preserved by the right people having the right idea at the right time.  You are shaping in your hands, this very moment, the future of this company, and this nation. But it is imperative this project remain data-masked, that it’s existence never leave these walls. Make no mistake -- this is a ‘tool’, that in wrong hands, could jeopardize civilization as we know it. Obadiah faces the Head Engineer. "
HEAD ENGINEER,"Give us full access to the Sampson Cluster, and we’ll have you a prototype in record time. "
OBADIAH,"The Sampson’s yours.  We go 24-7. Yinsen, framed by the mountains in the b.g., stares at us. "
YINSEN,"Are you on the right path?  I don’t know...what does your heart tell you, Stark? HOLD on Yinsen, then -- Tony waking up in his gilded bedroom, alone. He catches his own sad reflection in a mirror.  Hooked up to IVs and machinery that PINGS and HISSES. Pepper enters and finds Tony’s bed empty. Pepper enters as Tony toils away at an eviscerated suit suspended from a chain winch. "
TONY,This device will hack into Stark Industries mainframe. I need you to go to there and retrieve all shipping manifests. 
PEPPER,What are you doing? Absolutely not you should be in bed... 
TONY,...they’ve been dealing weapons under the table and I’m going to stop them. 
PEPPER,Absolutely not. I’m not helping you with anything if you’re going to start this again. 
TONY,There is nothing else.  There’s no art opening.  There’s no benefit. There’s nothing to sign.  There’s no decisions to be made.  There’s the next mission and nothing else. There’s nothing except this. 
PEPPER,I quit. 
TONY,Really?  You stood there by my side when all I did was reap the benefits of wholesale irresponsibility and destruction and now that I’m trying to right those wrongs and protect the people I put in harms way you’re going to walk out on me. 
PEPPER,You’re going to kill yourself.  I can’t support that. 
TONY,"So far so good. Pepper.  I know what I have to do. I don’t know if I can, but I know in my heart that it’s right.  And you do too.  And I can’t do it without you. Obadiah, next to his Head Engineer.  Behind them are the hulking steel legs of the Dynamo, extending out of frame. The sparks from a welding gun shower down. "
HEAD ENGINEER,There’s no technology that can power this thing. 
OBADIAH,"I told you, miniaturize the ARK reactor. "
HEAD ENGINEER,"I’m sorry, Mr. Stane, I’ve tried. What you’re asking for can’t be done. "
OBADIAH,Tony Stark was able to do it in a cave -- with a box of scraps. 
HEAD ENGINEER,"Well...I’m not Tony Stark. HOLD ON - OBADIAH: his mind churning something. After hours, few people around.  Pepper hurries down the dimmed main hallway of Stark Industries.  Casting nervous glances back behind her. Pepper at Tony’s computer.  She plugs in the hacking device (the size of a jump-drive) Tony gave her. MONITOR: the screen as the device starts hacking through Obadiah’s passwords, firewalls, security nets. She’s in.  She watches items scroll up from Obadiah’s hard drive. MONITOR: Jericho Missile orders.  Shipping manifests. "
PEPPER,Make a copy of everything-- 85-86. More.  Schematics and blueprints.  For sections of the Dynamo suit.  For the pipe room under the Ark Reactor. 
PEPPER,"What are you doing, Obadiah? She glances towards the door, thinking she heard something. Waits.  Nothing. THE MONITOR: an icon now appears, with Arabic text underneath.  An icon for a video clip. She double clicks, watches-- A grainy video clip opens: Tony, half-dead, tied to a chair. Raza and his henchmen behind him.  It’s the ‘decapitation tape’ made in the cave months ago. She shakes her head, disbelieving. "
PEPPER,"Translate-- CLOSE ON - MONITOR: as the clip plays, the translated text appears like subtitles:  “Obadiah Stane, you have deceived us...the price to kill Tony Stark has just gone up...” Pepper, shell-shocked, gapes at the monitor. PEPPER’S POV: she looks up from the monitor to see Stane standing there in the doorway. She nearly leaps out of her skin. "
OBADIAH,What a nice surprise. 
PEPPER,"I...just wanted to get some of my personal stuff. (nods to the monitor)  And my resume.  In case. (grins)  You know how I love job hunting. He circles around the desk and Pepper quickly changes screens, replacing the DOWNLOAD INDICATOR with GOOGLE. "
OBADIAH,How’s Tony? 
PEPPER,Honestly...I don’t know.  He’s shut me out. 
OBADIAH,"You and everyone else. He circles her, picking up a photo on the desk of Tony. Pepper stiffens, flicks a glance at -- The hacking jump-drive protruding.  The WHIRR and GRIND of the hard drive as it copies Stane’s files. "
PEPPER,"This...thing between you, it’s hurting him.  You’re the only real father Tony ever had. It would mean so much if you could just talk -- "
OBADIAH,(matter-of-fact) Tony’s imploding -- it’s unfortunate.    You should consider whether you want to take that ride with him. 
PEPPER,“Unfortunate?” 
OBADIAH,"You know I love Tony -- but this is business.  We can’t save him, but we can save his legacy. She flashes to the download screen, “87%” completed. "
OBADIAH,"It’s tragic, but...Tony never really came home, did he? He circles behind her again, looking closely at the screen-- again depicting Google ads. "
OBADIAH,"This company has a bright future, I’d like you to be a part of it. He smiles and touches her cheek.  She shuts off the computer. "
OBADIAH,Tony doesn’t understand your value. He never did. 
PEPPER,Are you...offering me a job? 
OBADIAH,"Think about it.  Come on, I’ll walk you out. He takes her box of personal effects, waits for her.  As she passes the computer, she snatches the jump drive out, palming it.  A tense moment: did he see her? 87-88. Pepper descends the stairs as Obadiah hovers above on the balcony railing -- watching her. PEPPER’S POV: by the Security Desk, a savior: Agent Coulson gestures and argues with the Security Guard. Pepper rushes over, startles Coulson by linking arms with him and dragging him towards the door. "
COULSON,"Miss Potts, did you forget our appointment? "
PEPPER,"No.  Of course not.  I’ve been very much looking forward to it.  Let’s-- (looks over her shoulder) -- why don’t we do this somewhere else? They push outside.  Obadiah still watches from above. 90-91. Noisy as Tony slaves away on the CNC machine.  Behind him is-- A SCREEN: listing six messages, all the same: “MISSED CALL - Suddenly, the CNC machine powers down unexpectedly. "
TONY,"What gives, Jarvis? "
JARVIS,"You have a visitor, Sir.  Obadiah Stane is here. Obadiah holds a pizza. "
OBADIAH,"It’s UNOS.  Four cheese.  I just had it flown in from Chicago. Tony remains stoic.  Obadiah puts the pizza down, crosses to Tony and hands him a letter. "
OBADIAH,I’d like you to proof-read something for me. 
JARVIS,"Would you like me to spell-check it, Sir? "
OBADIAH,Can you turn him off?  All the way? 
TONY,"(as he scans the letter) Spin down Jarvis. Tony looks up from the letter, surprised. "
TONY,Your resignation. 
OBADIAH,You were right.  It’s not my company -- not my name on the building. We were a great team...but I guess this is where our paths diverge. Tony hears a blip from the phone system. “INCOMING.  PEPPER POTTS” appears. Tony looks to Obadiah. 
TONY,Pepper.  I should take that. 
OBADIAH,"Tony.  Please.  I’ll be out of here in a minute. Tony finally nods, pushes a button, sending the call to voice mail. Obadiah meets Tony’s eyes, fatherly.  Puts a hand on Tony’s shoulder. "
OBADIAH,"We have too much history to part on bad terms.  I’d like your blessing. Tony’s eyes, suddenly registering a paralyzing pain. "
OBADIAH,"FLASH ON: Stane’s ear, the blue electronic ‘filter’, like the ones he wore with Raza. Tony sinks back in his chair.  Stane places the sonic taser down on the table. "
OBADIAH,"Easy, now.  Try to breathe... He kneels beside Tony.  Unbuttons Tony’s shirt. "
OBADIAH,"You can’t mess with progress, Tony. It’s an insult to the Gods.  You created your greatest weapon ever -- but you think that means it belongs to you.  It belongs to the world. CLOSE ON - TONY’S EYES: wide with pain, unable to move.  All he can do is gasp and gurgle as -- Stane begins removing the chest-piece from its socket. "
OBADIAH,"Your “heart” will be the seed of the next generation of weapons. They’ll help us steer the world back in the right direction -- put the balance of power back in our hands.  The right hands. CLOSE ON - OBADIAH: he removes Tony’s “heart”, the RT glow reflecting on his face. "
OBADIAH,"By the time you die, my prototype will be operational. (smiles)  It’s not as conservative as yours. He wraps the heart in cloth.  Then stands, clicking off the sonic taser and pocketing it. Tony rolls from the chair, onto his back, staring at the ceiling.  Already slipping away.  Then-- "
OBADIAH,The sad thing is...we’re both the good guys. Obadiah kills the lights and leaves Rhodey is on the phone with Pepper. 
RHODEY,"What do you mean, he paid to have Tony killed?  Slow down.  Why would Obadiah-- (listens)  Where is Tony now? Pepper, Coulson and five dark-suited Agents walk with urgency towards two Crown Victorias.  Pepper is on her cellphone, worried-- "
PEPPER,"--I don’t know, he’s not answering his phone.  Will you just go over there and check on him?  Thanks Rhodey. She CLICKS off.  The Agents pile into the Crown Vics, and Coulson holds a door open for her. Pepper instead beelines for her parked Audi. "
PEPPER,"I know a short cut. She hops in.  Coulson looks at the Agent behind the wheel, then back at Pepper. "
COULSON,"I’ll ride with her. Coulson hurries over, jumps in and the Audi races off.  The Crown Vics try to keep up. Tony, on fumes, pulls himself up a shelving system.  It topples, spilling items -- including the Lucite-encased heart Pepper gave him. He crawls to it, smashes it open. CLOSE ON - TONY’S HAND: lifting the glowing chest piece. Obadiah inserts the glowing “heart” he stole from Tony’s chest into the Dynamo’s chest.  We can only see slivers of the full suit on its scaffolding. The heart locks in place and we go -- CLOSE ON - DYNAMO’S EYES: coming alive. Pepper and the Agents stand outside the locked door to the sub-basement pipe-room.  An Agent finishes laying detonator cord around the door hinges. "
AGENT,Clear. They take cover and the Agent hits a clacker.  The door is blown off its hinges. Obadiah looks up at the -- SECURITY MONITORS: bad news.  Pepper and the Agents infiltrating and moving towards the pipe room stairway. Obadiah’s face sets.  He begins climbing up the scaffolding to the Dynamo. We HEAR A DOOR SPLINTERING.  Rhodey rushes in and finds -- Traces of blood on the floor.  The collapsed shelving unit. Tony staggering to stay on his feet. 
RHODEY,TONY-- 
TONY,Where’s Pepper? 
RHODEY,"Don’t worry, she’s with the Feds. They’re on their way to Stark to arrest Obadiah. "
TONY,"(grim--) They’re going to need a lot more than a few Agents.  Give me hand. The door swings open and Tony and Rhodey enter.  Rhodey stops shocked, his eyes playing over -- The Hall of Armor.  The hanging Mark II suit.  The weaponized battle-ready Mark III.  Components, rows of helmets, boots, gauntlets and future design prototypes littered everywhere. Pepper and the Agents drift through a metal jungle of vats, machines, armored limbs and guts hanging from tethers. Utility pipes run along the walls. They come upon the Mark I armor and stop, spooked. We notice: an empty scaffolding. Pepper advances, Coulson and his team fanning out. CLOSE ON - AN AGENT: looking off.  Suddenly, he’s yanked out of frame. Rhodey helps Tony rivet a last panel in place, then tosses him the Mark III helmet. Tony lowers the helmet.  Blasts off through the hole in the ceiling, knocking it even wider. Rhodey stares after him, impressed as hell.  Then -- He sees the Mark II, beelines for it.  Considers, then -- Shakes his head. He moves for Tony’s car collection.  Likes the R8.  Hops in, fires her up and screeches after Tony. Wandering the fringes, Pepper tries to make a call on her cell.  No signal. PEPPER’S POV: through the pipes and girders, she spots what may be a pair of glowing eyes.  The WHIRR of hydraulics and Wild gunfire suddenly breaks out.  Bullets ricochet, hitting pipes, spewing steam and coolants. Pepper rushes away from the pandemonium. She whirls, squinting through the machine gears and steam, seeing flashes of -- Agents running for cover, firing their guns at some giant flitting shadow.  Another agent is yanked out of view and Panicked, trying to find a way out. A piece of metal zips at her head, cutting pipes before it embeds itself in the cement above her.  And now -- An Agent staggers out of the murk with his radio. "
AGENT,"Agents down, agents down! (seeing Pepper)  GET OUT OF HERE -- He throttles her towards the exit, then runs off, firing and-- Pepper, half-way up the stairs, turns hearing the three-ton THUMP of the Dynamo’s legs charging out of the mist, but -- The armor is too big for the stairwell and crashes into it in a shower of debris. All we see is a brightly glowing chest-piece and arms, raking cement, grinding, trying to get up the stairs after -- Pepper, who fumbles her way up and out. Pepper slams the door behind her.  Silence.  She catches her breath, dials on her cell with shaky fingers -- "
PEPPER,Tony!  Obadiah’s got a whole assembly line under the Ark.  He’s inside one of them--! 
TONY,"Where are you--? Now she hears -- THUMP from below her.  The asphalt cracks.  Another THUMP and another and -- Pepper is knocked over as the asphalt bulges open to reveal the Dynamo’s fist.  Her cellphone skitters away.  Like a hatching dinosaur, he peels away asphalt, pulling himself out of the ground, and finally -- Rises to his full height.  He turns, face-to-face with Pepper, who’s a gnat against this dull-grey leviathan. "
PEPPER,"(backpedaling) Obadiah... Dynamo keeps coming, not a single forgiving feature in the steel-face and dead eyes.  Her foot hits her cellphone and she grabs it.  And now she’s almost backed up against the Plexiglas of the ARK Reactor when -- "
PEPPER,Tony-- 
TONY,"Pepper, I have one thing I need to say to you:  DUCK! Pepper dives as-- The Dynamo stops, jerking his head up to see -- Iron Man, diving out of the sky at him, feet first.  He lands on the Dynamo’s shoulders, and -- The iron giants crash back into the hole Dynamo crawled from. The warriors fall and hit a grating.  Dynamo breaks through, plunging through pipes and into the water below, while -- Iron Man tumbles along the unbroken part of the grating and falls out of sight. The atrium glass ruptures outward from the underground impact.  Pepper dives to shield herself.  She sees-- The reactor-housing has been cracked.  KLAXONS BLARE. Warning lights flash as the damaged reactor begins to ‘melt down’. DYNAMO’S POV: We emerge out of the water, searching for Iron Man. POV - MOVING: sweeping around the steel-maze with his INFRA- RED, but perforated steam pipes cast red plumes and confusing shadows everywhere. "
OBADIAH,"It’s miraculous, Tony, it’s your Ninth Symphony.  Trying to rid the world of weapons, you gave it its best one ever. "
TONY,"This wasn’t meant for the world. Still moving, still swiveling through the murk -- "
OBADIAH,How can you be so selfish?  Do you understand what you’ve created? This will put the balance of power back in our hands for decades. Your country needs this. 
TONY,What kind of world will it be when everybody’s got one? 
OBADIAH,Your father helped give us the bomb.  What kind of world would it be if he’d failed us? 
OBADIAH,"STANE’S POV: waiting, as Iron Man emerges from behind machinery and girders.  He doesn’t see Dynamo, who charges -- Iron Man realizes too late that Dynamo is coming at him like a bullet-train.  He’s hit, driven backwards in Dynamo’s vice- grip, and they -- Smash into the cement wall and punch clean through it onto -- They crash into a truck trailer, passing through it and onto the highway, tossing vehicles aside. More cars screech, collide.  A HYDROGEN-POWERED bus jack- knives, narrowly averting disaster.  People flee vehicles. In Tony’s H.U.D., “INCOMING CALL” flashes-- "
PEPPER,TONY -- ARE YOU THERE? 
TONY,"A little busy, Pepper-- "
PEPPER,The reactor’s been it-- 
TONY,Get to the control room.  Shut it down-- 
PEPPER,"How the hell do I shut it down?? Dynamo rises first, grabs a Volvo station-wagon with a stunned mother and kids inside. Iron Man rises as the Dynamo lifts the car over his head. "
TONY,Don’t.  This is our fight. 
OBADIAH,"People are always going to die, Tony -- part of the chess game. The world skewed fifteen feet below them.  The mother white- knuckles the steering wheel in terror.  The kids scream. Tony, trying his palm RTs.  Nothing. "
TONY,Emergency power! 
JARVIS,"Sir, you’ll drain the -- "
TONY,"NOW! Dynamo winds up to throw the car when Iron Man nails him with a huge Repulsor blast from his chest.  Dynamo is knocked back, throwing the car at -- Iron Man, who catches it.  But the weight is too much for his armor to handle and he -- Buckles, saving the car from impact, but gets trapped underneath it. Tony’s HEADS-UP DISPLAY: “POWER CRITICAL: RECHARGING...” Inside the Volvo, it takes everyone a moment to realize they’re okay.  Then, as Dynamo clumps towards them-- "
KID IN THE BACKSEAT,"GO, MOM!  GO -- She stamps the gas. Iron Man, dragged as the Volvo speeds forward.  A shower of sparks fly from his suit.  A wild weaving ride. Dynamo follows, using cars as stepping stones.  People flee pell-mell, jumping the highway divider. Rhodey driving like hell, HONKING.  Tail lights flash past like tracers as he slaloms through tight traffic. Iron Man finally manages to push the car off him.  It speeds away, three gaping Kids staring out the back. Tony staggers up, trying to regain his footing as Dynamo pulls up. They clash in a CACOPHONY of steel and GRINDING HYDRAULICS. Stane knocks Tony into a mini-van and pounds him mercilessly. "
PEPPER,"TONY?  Where are you--? Tony, his helmet now being squeezed by the Dynamo. "
PEPPER,I’m in the control room.  Now what? 
TONY,Central panel.  Red button.  Press it. DEAFENING KLAXONS.  Pepper flips open a panel to find -- A HUNDRED BUTTONS.  All red.  All flashing. 
PEPPER,"Thanks, Tony. "
TONY,What’s the delta rate? Pepper finds the monitor. 
PEPPER,1-2-5-0. 
TONY,Damn -- 
PEPPER,Damn?!  I don’t want to hear “damn.”  GET UP HERE-- Cracking under Dynamo’s pressure. 
TONY,"Pepper, I’m delegating this to you. FIND A WAY! as he finally rolls and frees himself from Dynamo. "
TONY,You know what happens when that reactor blows.  A lot of people are going to die. 
OBADIAH,"It didn’t have to end like this, Tony.  You were down -- you should’ve stayed down. And they’re about to collide again when -- A Shit Kicking Biker on a Harley weaves from around a truck. He realizes his mistake and jams the throttle, but -- Dynamo grabs the front wheel of the motorbike, (sending the Biker flying), and in one swoop belts Iron Man with it. Tony tumbles away and struggles to get up.  Falls, tries again, but Dynamo is all over him, smacking him with the bike. Rhodey, in the breakdown lane, weaving around waves of fleeing people, toppled cars and debris till he sees -- Dynamo standing over Tony, about to deliver his death-blow. He red lines the engine and pops the clutch. The R8 rockets forward.  Zero to sixty in under three seconds. The Dynamo raises the Harley over his head, ready to smash Tony’s already broken helmet.  He looks up a second too late-- The car hits Dynamo’s leg and crumples, tumbling away like a toy, and now -- The Dynamo, un-weighted, reels around to catch his balance, but pitches head-first into the hydrogen bus perforating it. CLOSE ON - DYNAMO: struggling to free himself.  His groping fingers set off a spark and -- HELLFIRE ERUPTS -- blanking the Dynamo and everything around it.  Flames roll over Tony.  Over the crushed sports car, igniting its leaking tanks. Tony removes his broken helmet and staggers to the car, tearing it open like a can. "
TONY,"You had to take my car. He pulls out Rhodey, dazed and bloody. "
RHODEY,Saving your ass is getting to be a full-time job. They regard the burning bus.  Nothing moves.  Just a heap of red-hot steel. 
TONY,Get this area evacuated!  There’s going to be a meltdown-- Tony’s boosters ignite and he’s gone. 
TONY,"Pepper, how we doing? Pepper, awash in EMERGENCY MANUALS, throws one over her shoulder -- flipping switches, turning dials.  The whole place THRUMS with energy. "
PEPPER,Thanks for checking in Tony. Delta’s at 2300.  It’s not going down. 
TONY,It’s too late. 
PEPPER,Too late?  What’s going to happen? 
TONY,"It’s going to blow a crater a mile wide.  I’m coming to get you. She backs away from the monitors, disbelieving. He heads towards the reactor, now a shimmering mass of energy.  A row of SATELLITE DISHES on the roof of the reactor.  It sparks an idea. "
TONY,"Pepper, wait.  Stay put -- we’re going to overload the reactor. As Tony lands. "
PEPPER,IT’S ALREADY OVERLOADING -- 
TONY,"No, it’s compressing energy.  We’re going to convert the plasma core to electricity and channel it up through the roof.  Like a Tesla coil. Pepper watches the core bulge. "
PEPPER,"I don’t need a science lesson, just tell me what button to push -- "
TONY,See a red submarine hatch?  A wheel -- a red wheel. 
PEPPER,"...no.  YES -- She runs to it. Tony re-arranges satellite dishes, pulling wires -- creating a makeshift Tesla coil. "
TONY,"Open it all the way, then standby to hit the master.  We’ve only got one shot at this. He’s connecting a wire when the satellite dish beside him reflects an eerie yellow flicker.  He turns, stunned as -- THE DYNAMO LANDS on the roof.  Flames still licking off his blackened suit.  Obadiah moves closer to Tony -- "
TONY,"Pepper, hit the switch.  PEPPER -- Electromagnetic tentacles arc from the reactor to the control room around Pepper. "
PEPPER,TONY?  Which Master Switch -- She eyes her phone.  It’s dead.  And in front of her -- A row of “MASTER” switches blink... 
PEPPER,"I am so looking for another job. The Dynamo, smoking like an oil fire, about to reach Tony. Pepper hits all the switches, then diving under the consoles for cover as the world goes steel-blue. An electromagnetic pulse (EMP) flashes upwards along the reactor. As the searing flash of the EMP is momentarily ‘halted’ between the satellite dishes, vaporizing the roof in between. Then -- The EMP surges outwards, turning Dynamo and Iron Man into statues as the pulse knocks out his power and electronics. FROM UP HIGH: the EMP blast travels concentrically outwards, rendering everything dark in its wake. The roof, as it sags down in the center. Tony, dazed, looks at his heart-device.  It’s dead too. The Dynamo, closest to the collapsed section of the roof, topples over.  Its dead fingers catch on a seam and it lies precariously on the edge of the ‘slope’. The Dynamo hatch opens, revealing Obadiah -- OBADIAH’S POV: through the hole in the roof, the seething plasma bubbling below. Tony, using his own waning strength, tries to extend a dead Iron Man hand to Obadiah. "
TONY,Take my hand... 
OBADIAH,"So this is the answer, Tony?  This is how you’re going to save the world?  It’s not in you.  Your father told me before he died, my boy doesn’t have a warrior’s heart. I should have listened. "
TONY,My father never knew me. 
OBADIAH,But I do. Now we see what Stane is attempting: to manually winch his forearm rocket bay open so he can blast Tony. But his movements unsettle the Dynamo suit and suddenly he begins to slide. 
OBADIAH,"Goodbye, my boy... "
TONY,"This is just the beginning. And now Obadiah shuts the hatch and tumbles away.  He -- Plunges down through the ARK’s silo -- splashes into the plasma which HISSES and swallows him up. Tony remains, shutting his eyes. Pepper rises, staring at the bubbling plasma.  Not sure who fell in there.  She runs out. Tony frozen in his dead suit.  He’s not moving.  Two flashlights cut the darkness and Tony bats his eyes to see-- Rhodey and Pepper picking their way towards him. Tony and Pepper walk along the hallway.  Pepper shoves a written statement into his hands. "
PEPPER,"Here, your alibi.  You were on your yacht.  I’ve got port papers that put you in Avalon all night, and sworn statements from fifty of your guests. "
TONY,"Maybe it was just the two of us. On the yacht, I mean. "
PEPPER,"Focus, please. Tony grabs an L.A. Times from the pile of papers in her arms, glances at the headline: “WHO IS THE IRON MAN?”  A grainy newspaper photo of the iron battle at Stark Industries. "
TONY,"“Iron Man”.  Not technically accurate, since it’s mostly carbon- fiber and ceramic.  But I like the ring of it.  “Iron Man”... They turn a corner.  Tony suddenly stops.  Meets her eyes. "
TONY,"You know...that night at the concert hall.  Do you ever think about it? 110-113. For a moment there is nothing else in the world but the two of them.  Then, with a tinge of sadness-- "
PEPPER,"I don’t know what you’re talking about, Mr. Stark. She brings her hands up and fixes his unruly tie knot.  All business. "
PEPPER,"Will that be all, Mr. Stark? "
TONY,"That will be all Miss Potts. Rhodey is in mid-speech, in front of assembled reporters. "
RHODEY,"--I can confirm that a series of military test-prototypes were involved in the incident at Stark Industries last night.  I can also confirm that there was, for a brief time, the danger of an Ark Reactor “incident”, which was rectified without injury to the public -- and all power outages have been restored.  Here now, to answer a few brief questions, is Tony Stark. Tony walks out.  Takes the podium.  Puts a hand up to silence the bubbling questions. "
TONY,I’ve seen the papers.  I’ve heard the reports.  That’s why I want to put an end to all this wild speculation.  The truth is-- He looks to Rhodey.  To Pepper.  To the crowd. 
TONY,I am Iron Man. The Reporters erupt in a CACOPHONY-- We end on Tony’s face. Tony and Rhodey stare at a screen as the War Machine suit is being designed. 
RHODEY,Good.  And I want a Gatling gun on the right shoulder. 
TONY,--and a rocket launcher on the left?  Where are you going to store all that ammo? 
RHODEY,"Who’s suit is this anyway? And do it in silver and black, would you? "
